GEN1,GEN2
SLC37A2,SH3BGRL3
SLC37A2,LOC107986951
SLC37A2,OLR1
SLC37A2,SOCAR
SLC37A2,CCL5
SLC37A2,ELAVL3
SLC37A2,CD40
SLC37A2,CD84
SLC37A2,LINC01583
SLC37A2,HEG1
SLC37A2,PODNL1
SLC37A2,MMP1
SLC37A2,LOC105370924
SLC37A2,FAM78A
SLC37A2,DOCK10
SLC37A2,LINC02541
SLC37A2,SERPINA1
SLC37A2,ADAMDEC1
SLC37A2,MIR147B
SLC37A2,TNFSF14
SLC37A2,LINC02785
SLC37A2,SPN
SLC37A2,CSTA
SLC37A2,CD180
SLC37A2,VCAM1
SLC37A2,KLHL6
SLC37A2,HK3
SLC37A2,PILRA
SLC37A2,CD86
SLC37A2,TREM2
SLC37A2,CD70
SLC37A2,KCNN4
SLC37A2,SIGLEC7
SLC37A2,SIGLEC10
SLC37A2,IL21R-AS1
SLC37A2,LILRA6
SLC37A2,CTSZ
SLC37A2,CCR1
SLC37A2,UBASH3A
SLC37A2,PELATON
EVI2B,C1QB
MIR675,TNFAIP6
MIR675,MREG
MIR675,SYTL3
MIR675,LOC101927272
MIR675,H19
MIR675,CTLA4
MIR675,C1GALT1
MIR675,CXCR4
MIR675,STC2
MIR675,ULBP2
MIR675,CHRDL1
MIR675,RASGEF1B
MIR675,ADAMDEC1
MIR675,RYR3
MIR675,HOXA11
MIR675,IL1RN
MIR675,RANBP1
MIR675,CA2
MIR675,RBL1
MIR675,REV3L
MIR675,THRIL
MIR675,NKD1
MIR675,JAKMIP3
MIR675,SKAP2
MIR675,MGC12916
MIR675,HMGB3
MIR675,IGF2BP3
MIR675,PPIF
MIR675,COL4A5
MIR675,CBR4
MIR675,ZNF695
MIR675,LINC00595
MIR675,STK17B
MIR675,ADCY5
MIR675,FOXL1
MIR675,ZNF560
MIR675,CDC25A
MIR675,WSCD2
MIR675,GMNN
MIR675,SVIP
MIR675,LOC105372793
MIR675,PARVA
MIR675,H3C8
MIR675,ZFP2
MIR675,SRL
MIR675,RPA3
MIR675,MAST4
MIR675,STEAP1B
MIR675,KCNMA1
TNFAIP6,C1QB
ESPL1,IL36G
ESPL1,LOC105372115
ESPL1,ADAMTSL5
IL36G,CCND2
IL36G,CENPU
IL36G,PASK
IL36G,SHMT1
IL36G,ZWINT
IL36G,PTPN3
IL36G,LOC151760
IL36G,CKAP2L
IL36G,SACS-AS1
IL36G,RAB7B
IL36G,FAM110D
IL36G,DNA2
IL36G,PSRC1
IL36G,FAM72D
IL36G,EMC3-AS1
IL36G,HPCAL1
IL36G,SKA2
IL36G,ASF1B
IL36G,PPM1E
IL36G,CCDC18
IL36G,ATAD5
IL36G,DPY19L2P2
IL36G,ZGRF1
IL36G,DPF1
IL36G,NEIL3
IL36G,HELLS
IL36G,DDX12P
IL36G,RECQL4
IL36G,SOCS2
IL36G,ANKEF1
IL36G,F2RL2
IL36G,NEK2
IL36G,KIF20A
IL36G,CHRFAM7A
IL36G,GINS1
IL36G,CEP72
IL36G,WDR62
IL36G,WNT3
IL36G,KIF18B
IL36G,TMEM201
IL36G,POLA1
IL36G,NCAPG2
IL36G,CHST6
IL36G,FBXO43
IL36G,NSD2
IL36G,CDC25C
IL36G,IFI27
IL36G,SYT4
IL36G,PRC1-AS1
IL36G,XRCC2
IL36G,PRC1
IL36G,ORC6
IL36G,SKA1
PRR5L,DRD2
PRR5L,LGI3
ZGRF1,ADAMTSL5
ZGRF1,EMCN
PLK1,MIR100HG
PLK1,ADAMTSL5
IRF1,C1QB
APOBR,EXOC3L4
APOBR,RGS1
APOBR,FOSL1
LOC112268460,TUBA1C
LOC112268460,JPT1
LOC112268460,GINS3
LOC112268460,LINC02475
LOC112268460,LOC105372115
IL7R,C1QB
IL7R,RGS1
CDCA5,CCSAP
CDCA5,TUBA1C
CDCA5,RANBP1
CDCA5,IL33
CDCA5,GINS3
ACBD7,LOC100506071
ACBD7,COCH
ACBD7,SKA2
ACBD7,CA12
GINS1,LOC105372115
GINS1,EPDR1
LOC105372115,SHMT1
LOC105372115,DNAH11
LOC105372115,CCNF
LOC105372115,EMC3-AS1
LOC105372115,SPC24
LOC105372115,SKA2
LOC105372115,IGF1
LOC105372115,LHX2
LOC105372115,ATAD5
LOC105372115,PKMYT1
LOC105372115,TEDC2
LOC105372115,PFKFB1
LOC105372115,RECQL4
LOC105372115,SPSB4
LOC105372115,PAFAH1B3
LOC105372115,MCM10
LOC105372115,TBX18
LOC105372115,TRIM7-AS1
LOC105372115,SKA3
LOC105372115,NDC80
LOC105372115,GDPD2
LOC105372115,KIF18B
LOC105372115,RAET1K
LOC105372115,DEPDC1-AS1
LOC105372115,LOC100506253
LOC105372115,PRR11
LOC105372115,PRR19
LOC105372115,LOC100288637
LOC105372115,FBXO43
LOC105372115,NSD2
LOC105372115,BRCA1
LOC105372115,HROB
LOC105372115,TRIP13
LOC105372115,PRC1-AS1
LOC105372115,XRCC2
LOC105372115,UBE2T
LOC105372115,PRC1
LOC105372115,HMMR
LOC105372115,ORC6
LOC105372115,SKA1
LOC105372115,TACC3
LOC105372115,SYTL4
LOC105372115,SNORA10
LOC105372115,CENPU
LOC105372115,LOC105370047
LOC105372115,CENPI
LOC105372115,CFAP20DC
FBXO43,CNIH2
FBXO43,CXCL12
IL33,PRR11
IL33,TNXB
IL33,CIMIP2A
IL33,CENPM
IL33,RPA3
IL33,GRIN2D
IL33,LOC105374898
IL33,CCDC15
IL33,BIRC5
IL33,ARHGEF3
IL33,ITPRIPL1
IL33,PLPP3
IL33,IRX5
IL33,TICRR
IL33,GINS2
IL33,HOXC9
IL33,ULBP1
IL33,PTTG1
IL33,KIF11
IL33,PHF24
IL33,RRM2
IL33,TK1
IL33,RAB11FIP2
IL33,SMC1B
IL33,DTL
IL33,TEX14
IL33,RMDN2
IL33,NRN1
IL33,NUDT1
IL33,ZFP2
IL33,LDHA
IL33,CHEK1
IL33,PIF1
IL33,UBE2QL1
IL33,TYMS
IL33,CELF6
IL33,TNXA
IL33,ACAN
IL33,DLX1
IL33,ZDHHC12
IL33,CDHR2
IL33,CCDC150
IL33,LOC105371793
IL33,SALL4
IL33,TEDC1
IL33,RAET1K
IL33,CDC25A
PRR11,ANXA2R-OT1
THRIL,CCSAP
THRIL,ITPRIPL1
THRIL,RANBP1
THRIL,ATP1A2
THRIL,GINS3
CCSAP,LOC105371275
CCSAP,RELT
CCSAP,PIMREG
CCSAP,LDHA
CCSAP,MEIS1-AS2
CCSAP,MTFR2
CCSAP,GGH
CCSAP,CHEK1
CCSAP,LRR1
CCSAP,PIF1
CCSAP,BRI3BP
CCSAP,FAM72A
CCSAP,CENPA
CCSAP,TMEM106C
CCSAP,TYMS
CCSAP,RERG
CCSAP,DLX1
CCSAP,SYTL3
CCSAP,GINS3
CCSAP,C1GALT1
CCSAP,FOXD1
CCSAP,CDC25A
CCSAP,GAS2L3
CCSAP,CRNDE
CCSAP,E2F7
CCSAP,HOXA10
CCSAP,RIBC2
CCSAP,EZR
CCSAP,TOP3A
CCSAP,SVIP
CCSAP,NMU
CCSAP,POC1A
CCSAP,ADORA2B
CCSAP,CENPM
CCSAP,RPA3
CCSAP,GARNL3
CCSAP,JAZF1-AS1
CCSAP,HOXA11
CCSAP,CCDC15
CCSAP,BIRC5
CCSAP,RANBP1
CCSAP,CA2
CCSAP,KY
CCSAP,CPLX3
CCSAP,KIF23
CCSAP,CIAO2A
CCSAP,MGC12916
CCSAP,IRX5
CCSAP,BMAL2-AS1
CCSAP,SH2D4A
CCSAP,FOXD3-AS1
CCSAP,INMT-MINDY4
CCSAP,MINDY4
CCSAP,ULBP1
CCSAP,PBLD
CCSAP,PHF24
CCSAP,RRM2
CCSAP,GPR176
CCSAP,TREM1
CCSAP,AKR1C3
CCSAP,PCLAF
CCSAP,LOC107985259
CCSAP,MCTP2
CCSAP,DTL
CCSAP,FEN1
RAD51AP1,GINS3
FLNB-AS1,CKS1B
SIGLEC8,IDO1
SIGLEC8,C1QB
SIGLEC8,TRABD2A
ZWILCH,RANBP1
DBI,GPR183
DBI,ADORA2B
DBI,TUBA1C
DBI,RANBP1
GPR183,PPP1R13L
GPR183,INS-IGF2
GPR183,NDRG2
GPR183,ZNF185
GPR183,GATA5
GPR183,CD58
GPR183,YBX2
GPR183,KBTBD8
GPR183,ULBP2
GPR183,HEG1
GPR183,FMNL1
GPR183,TREM2
GPR183,LINC01122
GPR183,CTSZ
GPR183,SALL1
GPR183,GALNT9
GPR183,JAKMIP3
GPR183,HIVEP3
GPR183,LOC105376369
GPR183,RDUR
GPR183,FURIN
GPR183,ISM2
GPR183,IGF2
GPR183,DACT2
GPR183,GPR84
GPR183,COLGALT1
GPR183,ADAMTS4
GPR183,ATP10A
GPR183,ADORA2B
GPR183,GARNL3
GPR183,SLC31A2
GPR183,SLC7A1
GPR183,SLC2A6
ARL4C,DRD2
ARL4C,C1QB
ARL4C,RGS1
ARL4C,FOSL1
SAMSN1,C1QB
C1QB,SIGLEC10
C1QB,IL21R-AS1
C1QB,LILRA6
C1QB,PARP14
C1QB,CTSZ
C1QB,IL1RN
C1QB,CCR1
C1QB,PYHIN1
C1QB,UBASH3A
C1QB,APOC1
C1QB,GZMA
C1QB,PLA2G7
C1QB,AIM2
C1QB,LOC107984551
C1QB,SLAMF7
C1QB,ZBED2
C1QB,CD300A
C1QB,UNC93B1
C1QB,IL21R
C1QB,MCOLN2
C1QB,IL18
C1QB,PSTPIP1
C1QB,EVI2A
C1QB,TRAT1
C1QB,KLHDC7B
C1QB,CASP1
C1QB,SLC7A7
C1QB,CD68
C1QB,LIPM
C1QB,RPS6KA1
C1QB,CCR5
C1QB,CXCL9
C1QB,CFAP45
C1QB,TAGLN2
C1QB,HECW2-AS1
C1QB,RAC2
C1QB,EPSTI1
C1QB,TBC1D10C
C1QB,SLC12A8
C1QB,CGAS
C1QB,LCK
C1QB,OASL
C1QB,CARD17P
C1QB,MSR1
C1QB,CD8A
C1QB,IL2RG
C1QB,PSMB9
C1QB,TRAC
C1QB,CRYBG1
C1QB,APOL6
C1QB,NEURL3
C1QB,CORO1A
C1QB,SDS
C1QB,BST2
C1QB,CD5
C1QB,LY75
C1QB,EDEM1
C1QB,CD2
C1QB,LAIR2
C1QB,RGS1
C1QB,PTPN22
C1QB,LOC100419170
C1QB,CCL5
C1QB,ARHGAP30
C1QB,UPP1
C1QB,LINC01050
C1QB,CXCL10
C1QB,PDCD1LG2
C1QB,ADM
C1QB,CALHM6
C1QB,CD52
C1QB,CYTIP
C1QB,DENND2D
C1QB,IL12RB1
C1QB,SP140
C1QB,IL2RB
C1QB,APOC2
C1QB,NPL
C1QB,GFI1
C1QB,FMNL1
C1QB,HMOX1
C1QB,CXCR3
C1QB,UBD
C1QB,TYMP
C1QB,STXBP2
C1QB,CCRL2
C1QB,ITGAL
C1QB,CD80
C1QB,VCAM1
C1QB,GALNT6
C1QB,KYNU
C1QB,TFEC
C1QB,PTPRC
C1QB,CD6
C1QB,APOC4-APOC2
C1QB,CCR7
C1QB,PLEK
C1QB,P2RY6
C1QB,CCL18
C1QB,LINC01943
C1QB,BIRC3
C1QB,BCL2A1
C1QB,SIGLEC9
C1QB,SLC31A2
C1QB,SIGLEC7
C1QB,IL1R2
C1QB,IGFLR1
C1QB,ZBP1
C1QB,SLAMF8
C1QB,CTSW
C1QB,IGSF6
C1QB,LILRB4
C1QB,C1QC
C1QB,KCNAB2
C1QB,LINC02195
C1QB,CD3D
C1QB,SASH3
C1QB,NCF2
C1QB,P2RY10
C1QB,GPR171
C1QB,ICOS
C1QB,TMEM156
C1QB,PDCD1
C1QB,CRTAM
C1QB,EML2-AS1
C1QB,LGMN
C1QB,CD300LF
C1QB,SH2D1A
C1QB,SAMD9
C1QB,OSCAR
C1QB,CTSS
C1QB,LOC102723996
C1QB,ETV7
C1QB,CD96
C1QB,HAVCR2
C1QB,ITK
C1QB,SLA
C1QB,APOL1
C1QB,SIT1
C1QB,APOBEC3H
C1QB,SLC6A7
C1QB,ANKRD22
C1QB,BATF2
C1QB,SIGLEC12
C1QB,CLDN14
C1QB,GBP5
C1QB,LSP1
C1QB,CD180
C1QB,GPR174
C1QB,NFAM1
C1QB,PATL2
C1QB,SOCAR
C1QB,CD8B
C1QB,CD40
C1QB,CD84
C1QB,KLHDC7B-DT
C1QB,LINC02084
C1QB,IFI27
C1QB,LINC01871
C1QB,OAS2
C1QB,FAM78A
C1QB,IL4I1
C1QB,DOCK10
C1QB,CD274
C1QB,SERPINA1
C1QB,ADAMDEC1
C1QB,MIR147B
C1QB,TAP1
C1QB,ITGB2
C1QB,MICB
C1QB,TNFSF14
C1QB,SPN
C1QB,CSTA
C1QB,CXCR2P1
C1QB,KLHL6
C1QB,HK3
C1QB,PILRA
C1QB,CD86
C1QB,NFE2L3
C1QB,TREM2
C1QB,CD70
SIGLEC10,RGS1
RACGAP1,GINS3
IL21R-AS1,EXOC3L4
IL21R-AS1,RGS1
IL21R-AS1,FOSL1
IL21R-AS1,SLC9A7
CENPF,TMEM163
CD68,CPM
CD68,RGS1
BMAL2,TUBA1C
BMAL2,OTULINL
BMAL2,LOC105369147
SKA2,NIPA1
SKA2,RIPPLY3
LILRA6,RGS1
LIPM,RGS1
E2F8,CNIH2
RASSF7,GOLGA2P5
RASSF7,ASRGL1
GOLGA2P5,CDKN2B
GOLGA2P5,ASRGL1
GOLGA2P5,TESMIN
GOLGA2P5,CRYBG2
GOLGA2P5,LINC01152
GOLGA2P5,PRRG4
BRIP1,LINC00601
BRIP1,DARS2
BRIP1,LPIN2
BRIP1,HAS2
EMCN,ITGA6
EMCN,PLK4
EMCN,CYYR1
EMCN,SMOC2
EMCN,DIPK2B
EMCN,MELK
EMCN,TBC1D31
EMCN,LOC105378179
EMCN,TRAF3IP2-AS1
EMCN,RN7SL2
EMCN,SNORA10
EMCN,CENPK
EMCN,JAM2
EMCN,SCARNA5
EMCN,XKR9
EMCN,TRPA1
EMCN,SQLE
EMCN,CASP2
EMCN,HELLS
EMCN,C9orf43
EMCN,LEFTY2
EMCN,C5orf34
EMCN,ATAD2
EMCN,EFCC1
EMCN,FAM110D
EMCN,DNA2
EMCN,TNXA
EMCN,HMMR-AS1
EMCN,PGR
EMCN,TNXB
EMCN,ATAD5
EMCN,MTBP
EMCN,ORC6
EMCN,IGFBP4
EMCN,MIMT1
EMCN,LOC105375894
EMCN,SLF1
EMCN,HOXD9
EMCN,MSC-AS1
EMCN,KEL
EMCN,ADCY4
EMCN,WNT3
EMCN,WDR88
EMCN,USHBP1
EMCN,ZNF726
EMCN,AQP7
ZWINT,GINS3
MCM10,RANBP1
RGS1,LINC02195
RGS1,NCF2
RGS1,PLAUR
RGS1,WNT7B
RGS1,GPR171
RGS1,TRAC
RGS1,EML2-AS1
RGS1,SDS
RGS1,LGMN
RGS1,OSM
RGS1,SLA
RGS1,PKD2L1
RGS1,CALHM6
RGS1,MIR9898
RGS1,CYTIP
RGS1,CD84
RGS1,GPR84
RGS1,LINC02328
RGS1,FMNL1
RGS1,IL1B
RGS1,PLEK2
RGS1,CCRL2
RGS1,CSTA
RGS1,CD80
RGS1,CLEC5A
RGS1,KYNU
RGS1,HK3
RGS1,PTPRC
RGS1,TREM2
RGS1,LINC01943
RGS1,BIRC3
RGS1,BCL2A1
RGS1,LOC105374353
RGS1,SIGLEC9
RGS1,IL1RN
RGS1,CCR1
RGS1,IL1R2
RGS1,C1QC
RGS1,GZMA
RGS1,ARSJ
RGS1,SASH3
RGS1,CD300A
RGS1,IL21R
RGS1,SUCNR1
RGS1,CD300LF
RGS1,SLC7A7
RGS1,COL10A1
RGS1,RPS6KA1
RGS1,DLEU7
RGS1,LOC105374947
RGS1,BCAR3
RGS1,TREML1
RGS1,ETV7
RGS1,HAVCR2
RGS1,SLC6A7
RGS1,ANKRD22
RGS1,SLC12A8
RGS1,PLEKHN1
RGS1,TMEM171
RGS1,CORO1A
RGS1,LIPG
RGS1,LINC02084
RGS1,MMP1
RGS1,STEAP3
RGS1,DOCK10
RGS1,SERPINA1
RGS1,PTPN22
RGS1,LOC100419170
RGS1,ITGB2
RGS1,LOC105378305
RGS1,ZNF683
RGS1,KLHL6
RGS1,SIGLEC7
RGS1,ADM
RGS1,CD86
RGS1,SP140
RGS1,CEMIP2
RGS1,APOC2
RGS1,NPL
RGS1,GFI1
RGS1,GALNT6
RGS1,APOC4-APOC2
RGS1,CD180
RGS1,NECTIN4
RGS1,CFAP45
RGS1,LINC00673
RGS1,TFCP2L1
RGS1,SLC31A2
RGS1,SLAMF8
RGS1,IGSF6
RGS1,BST1
ADORA2B,LINC02541
ADORA2B,STK17B
ADORA2B,COL11A2
ADORA2B,OSBPL3
ADORA2B,FOXL1
ADORA2B,GPR176
ADORA2B,LOC105378305
ADORA2B,CDC25A
ADORA2B,IRX3
ADORA2B,HTATIP2
ADORA2B,E2F7
ADORA2B,HOXA10
ADORA2B,COLGALT1
ADORA2B,ATP10A
ADORA2B,ZFP2
ADORA2B,POC1A
ADORA2B,GARNL3
ADORA2B,SLC20A1
ADORA2B,LINC01943
ADORA2B,EPO
ADORA2B,ZIC4
ADORA2B,SP140L
ADORA2B,UBALD2
ADORA2B,INS-IGF2
ADORA2B,NDRG2
ADORA2B,IRAK1
ADORA2B,IGF2
ADORA2B,SUV39H1
ADORA2B,CLDN14
ADORA2B,RUNX3-AS1
ADORA2B,STC2
ADORA2B,CD58
ADORA2B,SPHK1
ADORA2B,ULBP2
ADORA2B,CYTOR
ADORA2B,ZIC1
ADORA2B,MIR4435-2HG
ADORA2B,CHRDL1
ADORA2B,ST8SIA6
ADORA2B,NEURL1
ADORA2B,CCRL2
ADORA2B,TREM1
ADORA2B,TUBA1C
ADORA2B,ANXA2R
ADORA2B,HOXA11
ADORA2B,EN1
ADORA2B,CTSZ
ADORA2B,PELATON
ADORA2B,ARSJ
ADORA2B,RUNX3
ADORA2B,CA2
ADORA2B,RBL1
ADORA2B,CCDC171
ADORA2B,RELT
ADORA2B,NKD1
ADORA2B,GALNT9
ADORA2B,JAKMIP3
ADORA2B,FLRT2-AS1
ADORA2B,LRR1
ADORA2B,IRS4
ADORA2B,ZSCAN31
ADORA2B,HIVEP3
ADORA2B,WDHD1
ADORA2B,CEP126
ADORA2B,UCK2
ADORA2B,PPIF
ADORA2B,ANKRD9
SFRP1,SALL1
SALL1,SCN7A
SALL1,MYT1
FOSL1,SDS
FOSL1,LOC101927344
FOSL1,LINC01615
FOSL1,PKD2L1
FOSL1,SLC9A7
FOSL1,FOXL1
FOSL1,RFX8
FOSL1,MATK
FOSL1,RTL3
FOSL1,CTSD
FOSL1,GPR84
FOSL1,FMNL1
FOSL1,PODNL1
FOSL1,IL1B
FOSL1,CXCL16
FOSL1,UCP2
FOSL1,VCAM1
FOSL1,HK3
FOSL1,TREM2
FOSL1,GAREM2
FOSL1,KCNN4
FOSL1,RUNX2
FOSL1,CLDN14
FOSL1,LINC01943
FOSL1,LOC105373581
FOSL1,EPHB1
FOSL1,ECM1
FOSL1,SMCO2
FOSL1,SLC11A1
FOSL1,RUNX3
FOSL1,CD300A
FOSL1,LIPC
FOSL1,IL21R
FOSL1,CCDC171
FOSL1,SUCNR1
FOSL1,AIG1
FOSL1,SLC7A7
FOSL1,OSCAR
FOSL1,COL10A1
FOSL1,SLC6A7
FOSL1,LSP1
FOSL1,NFAM1
FOSL1,NCF2
FOSL1,SOCAR
FOSL1,CD180
FOSL1,SPHK1
FOSL1,MYCL
FOSL1,CHRDL1
FOSL1,SUGCT
FOSL1,LINC01426
FOSL1,STEAP3
FOSL1,S100A3
FOSL1,COL8A1
FOSL1,NRXN1
FOSL1,HOXB7
FOSL1,OSBPL3
FOSL1,ITGB2
FOSL1,GPR176
FOSL1,LOC105378305
FOSL1,KLHL6
FOSL1,ANXA2R
FOSL1,PRKCD
FOSL1,HTATIP2
FOSL1,PELATON
FOSL1,FBP1
FOSL1,FMNL1-DT
FOSL1,SIGLEC7
FOSL1,LRRC15
FOSL1,UNC93B1
FOSL1,ST14
FOSL1,ARK2C
FOSL1,GALNT6
FOSL1,NECTIN4
FOSL1,MSR1
FOSL1,SIGLEC9
FOSL1,SLC31A2
FOSL1,SDC1
FOSL1,PLAUR
FOSL1,CACNA2D4
FOSL1,LOC105377123
FOSL1,LOC105376369
FOSL1,PHLDA2
FOSL1,S100A9
FOSL1,EXOC3L4
PPP1R13L,EDIL3-DT
TBX15,DDN
TBX15,FHAD1-AS1
TBX15,LOC105369965
TBX15,CFAP210
DDN,CA3
DDN,MDH1B
DDN,ASIC5
MIR100HG,APOBEC3B
MIR100HG,HIGD1B
MIR100HG,FTX
MIR100HG,BCAR3
MIR100HG,TIMELESS
MIR100HG,DNMT1
MIR100HG,IQGAP3
MIR100HG,HMMR-AS1
MIR100HG,CHAF1B
MIR100HG,LOC105374986
MIR100HG,ANKEF1
MIR100HG,CHAF1A
MIR100HG,LINC01232
MIR100HG,MCM5
MIR100HG,XYLB
MIR100HG,DRAXIN
MIR100HG,TMEM201
MIR100HG,CACNG5
MIR100HG,BCL2L11
MIR100HG,FANCD2OS
MIR100HG,PTEN
MIR100HG,SOX2
APOBEC3B,OAS3
GLYATL1,WDR88
GLYATL1,PITX1
STK17B,DRD2
STK17B,SLC9A7
SAPCD2,GINS3
RANBP1,ZNF503
RANBP1,KY
RANBP1,NXT2
RANBP1,JAKMIP3
RANBP1,CIAO2A
RANBP1,MGC12916
RANBP1,LOC105376266
RANBP1,HJURP
RANBP1,WDHD1
RANBP1,TIPIN
RANBP1,PLK4
RANBP1,SH2D4A
RANBP1,TICRR
RANBP1,STC2
RANBP1,CDC45
RANBP1,UCK2
RANBP1,PPIF
RANBP1,RAD51
RANBP1,NT5DC2
RANBP1,EXO1
RANBP1,C9orf40
RANBP1,MTFP1
RANBP1,PBLD
RANBP1,PDK1
RANBP1,MAD2L2
RANBP1,MMP12
RANBP1,ANO1
RANBP1,KIF11
RANBP1,RRM2
RANBP1,CCNA2
RANBP1,AKR1C3
RANBP1,PCLAF
RANBP1,KIF23
RANBP1,MIR3658
RANBP1,FANCB
RANBP1,ZFP2
RANBP1,RELT
RANBP1,PIMREG
RANBP1,LDHA
RANBP1,MEIS1-AS2
RANBP1,MTFR2
RANBP1,GGH
RANBP1,CCNB2
RANBP1,LRR1
RANBP1,BRI3BP
RANBP1,SHANK1
RANBP1,HMGB3
RANBP1,EIF4EBP1
RANBP1,KIF2C
RANBP1,IGF2BP3
RANBP1,CDC6
RANBP1,CEP126
RANBP1,FANCI
RANBP1,CENPA
RANBP1,RERG
RANBP1,ENO1
RANBP1,BLM
RANBP1,PARPBP
RANBP1,INHBE
RANBP1,CCDC34
RANBP1,NDRG2
RANBP1,NT5DC4
RANBP1,IRAK1
RANBP1,RAD18
RANBP1,SLURP2
RANBP1,FOXD1
RANBP1,CDC25A
RANBP1,GAS2L3
RANBP1,PMCH
RANBP1,CRNDE
RANBP1,UHRF1
RANBP1,UBE2S
RANBP1,WSCD2
RANBP1,HOXA10
RANBP1,SGO1-AS1
RANBP1,GMNN
RANBP1,SVIP
RANBP1,RANGAP1
RANBP1,MAD2L1
RANBP1,KIF18A
RANBP1,CENPM
RANBP1,MAST4
RANBP1,GARNL3
RANBP1,CCNE1
RANBP1,DLGAP5
RANBP1,HOXA11
RANBP1,KCNMA1
RANBP1,BIRC5
C4orf46,LINC03109
GINS3,AURKB
GINS3,SLC25A10
GINS3,KIF15
GINS3,H3C2
GINS3,IRX5
GINS3,BMAL2-AS1
GINS3,CCNF
GINS3,LOC105369315
GINS3,ZIC2
GINS3,TACR2
GINS3,SGO1
GINS3,RAD51
GINS3,NT5DC2
GINS3,SGO1-AS1
GINS3,CDKN3
GINS3,CDC25C
GINS3,EXO1
GINS3,EZR
GINS3,LOC105371050
GINS3,ULBP1
GINS3,ST8SIA6
GINS3,TUBB4B
GINS3,MAD2L2
GINS3,PTTG1
GINS3,KIF11
GINS3,PRIM1
GINS3,RRM2
GINS3,CCNA2
GINS3,TK1
GINS3,POLE2
GINS3,CENPM
GINS3,PCLAF
GINS3,OIP5
GINS3,DTL
GINS3,LOC107984763
GINS3,IRX3
GINS3,KNSTRN
GINS3,ACYP1
GINS3,BIRC5
GINS3,LMNB2
GINS3,SMC4
GINS3,FANCB
GINS3,LOC105371275
GINS3,RELT
GINS3,PIMREG
GINS3,ANTXR2
GINS3,GGH
GINS3,CHEK1
GINS3,CCNB2
GINS3,LRR1
GINS3,PIF1
GINS3,BRI3BP
GINS3,HMGB3
GINS3,KIF2C
GINS3,SPC25
GINS3,FAM72A
GINS3,LMNB1
GINS3,TYMS
GINS3,GINS2
GINS3,CDC45
GINS3,FAM72D
GINS3,CDT1
GINS3,HAS2-AS1
GINS3,DLX1
GINS3,NUDT8
GINS3,SCAT2
GINS3,H3C3
GINS3,ERCC6L
GINS3,TEDC1
GINS3,CCNB1
GINS3,DEPDC1B
GINS3,CDC25A
GINS3,CRNDE
GINS3,UHRF1
GINS3,MKI67
GINS3,LOC107986126
GINS3,GMNN
GINS3,CENPN
GINS3,TOP3A
GINS3,GAPDH-DT
GINS3,SVIP
GINS3,UBE2T
GINS3,FEN1
GINS3,KIF18A
GINS3,CIMIP2A
GINS3,GTSE1
GINS3,POC1A
GINS3,FAM72B
GINS3,LCORL
GINS3,RPA3
GINS3,MTFR2
GINS3,GRIN2D
GINS3,KIF4A
GINS3,H2AX
GINS3,TMEM132E
GINS3,RAD54L
GINS3,CENPN-AS1
GINS3,TMEM106C
GINS3,TTK
GINS3,NEK2
GINS3,CPLX3
GINS3,CBX5
GINS3,CDHR2
GINS3,UBE2C
GINS3,CCDC34
AURKB,TUBA1C
AURKB,H2BC20P
IL18,EXOC3L4
CD96,PLA2G2D
CD96,IGKJ5
CD96,LOC102724765
LOC105372212,LOC105369965
IGF2,ANXA2R-OT1
IGF2,TUBA1C
ANXA2R-OT1,INS-IGF2
ANXA2R-OT1,SUV39H1
ANXA2R-OT1,LOC105369315
ANXA2R-OT1,GARNL3
ANXA2R-OT1,LOC105370960
ANXA2R-OT1,FLRT2-AS1
ANXA2R-OT1,SUGCT
ANXA2R-OT1,HOXB7
ANXA2R-OT1,DENND5B
ANXA2R-OT1,ANXA2R
ANXA2R-OT1,HTATIP2
ANXA2R-OT1,LINC01122
ANXA2R-OT1,TMEM51
ANXA2R-OT1,TBX4
ANXA2R-OT1,HOXB6
ANXA2R-OT1,CLHC1
ANXA2R-OT1,SLFN11
ANXA2R-OT1,ACAN
ANXA2R-OT1,ZIC4
MCM6,RGMB
SALL4,KIF2C
SALL4,FAM72A
SALL4,CELF6
SALL4,TNXA
SALL4,DLX1
SALL4,CCDC150
SALL4,LOC105371793
SALL4,CDC25A
SALL4,CRNDE
SALL4,TNXB
SALL4,WSCD2
SALL4,LDHA
SALL4,GRIN2D
SALL4,INCENP
SALL4,PGM5P4-AS1
SALL4,ARHGEF3
SALL4,CDHR2
SALL4,IRX5
SALL4,STC2
SALL4,HOXD13
SALL4,DLX6
SALL4,ULBP2
SALL4,SGO1-AS1
SALL4,KIF11
SALL4,RRM2
SALL4,HOXA11
SALL4,LPIN2
SALL4,ATP8B4
SALL4,DLX5
SALL4,MKRN3
SALL4,PIF1
PARP14,USP18
PARP14,GBP1
TUBA1C,ZFP2
TUBA1C,RELT
TUBA1C,GALNT9
TUBA1C,LRR1
TUBA1C,H3C14
TUBA1C,SHCBP1
TUBA1C,CLHC1
TUBA1C,TAGLN2
TUBA1C,CRYBG1
TUBA1C,ZIC4
TUBA1C,INS-IGF2
TUBA1C,TEDC1
TUBA1C,SLC43A3
TUBA1C,SUV39H1
TUBA1C,FOXL1
TUBA1C,CCNB1
TUBA1C,HTATIP2
TUBA1C,HOXA10
