"interaction","name","selected","shared interaction","shared name"
"interacts with","HROB (interacts with) NCAPH","false","interacts with","HROB (interacts with) NCAPH"
"interacts with","HROB (interacts with) XRCC2","false","interacts with","HROB (interacts with) XRCC2"
"interacts with","HROB (interacts with) LMNB1","false","interacts with","HROB (interacts with) LMNB1"
"interacts with","HROB (interacts with) PRR11","false","interacts with","HROB (interacts with) PRR11"
"interacts with","HROB (interacts with) MKI67","false","interacts with","HROB (interacts with) MKI67"
"interacts with","HROB (interacts with) RAET1K","false","interacts with","HROB (interacts with) RAET1K"
"interacts with","HROB (interacts with) SPC25","false","interacts with","HROB (interacts with) SPC25"
"interacts with","HROB (interacts with) GTSE1","false","interacts with","HROB (interacts with) GTSE1"
"interacts with","HROB (interacts with) CDC6","false","interacts with","HROB (interacts with) CDC6"
"interacts with","HROB (interacts with) FOXM1","false","interacts with","HROB (interacts with) FOXM1"
"interacts with","HROB (interacts with) PLK4","false","interacts with","HROB (interacts with) PLK4"
"interacts with","HROB (interacts with) AURKB","false","interacts with","HROB (interacts with) AURKB"
"interacts with","HROB (interacts with) CCNB2","false","interacts with","HROB (interacts with) CCNB2"
"interacts with","HROB (interacts with) PCLAF","false","interacts with","HROB (interacts with) PCLAF"
"interacts with","HROB (interacts with) LCORL","false","interacts with","HROB (interacts with) LCORL"
"interacts with","HROB (interacts with) KIF20A","false","interacts with","HROB (interacts with) KIF20A"
"interacts with","NEK2 (interacts with) PBK","false","interacts with","NEK2 (interacts with) PBK"
"interacts with","NEK2 (interacts with) SKA1","false","interacts with","NEK2 (interacts with) SKA1"
"interacts with","NEK2 (interacts with) PNPLA3","false","interacts with","NEK2 (interacts with) PNPLA3"
"interacts with","LOC102723714 (interacts with) RDUR","false","interacts with","LOC102723714 (interacts with) RDUR"
"interacts with","CYTIP (interacts with) PCOLCE-AS1","false","interacts with","CYTIP (interacts with) PCOLCE-AS1"
"interacts with","CYTIP (interacts with) BIRC3","false","interacts with","CYTIP (interacts with) BIRC3"
"interacts with","CYTIP (interacts with) TRAT1","false","interacts with","CYTIP (interacts with) TRAT1"
"interacts with","CYTIP (interacts with) LINC02195","false","interacts with","CYTIP (interacts with) LINC02195"
"interacts with","CYTIP (interacts with) LINC01943","false","interacts with","CYTIP (interacts with) LINC01943"
"interacts with","PCOLCE-AS1 (interacts with) LOC105378305","false","interacts with","PCOLCE-AS1 (interacts with) LOC105378305"
"interacts with","PCOLCE-AS1 (interacts with) LINC02316","false","interacts with","PCOLCE-AS1 (interacts with) LINC02316"
"interacts with","PCOLCE-AS1 (interacts with) SP140","false","interacts with","PCOLCE-AS1 (interacts with) SP140"
"interacts with","PCOLCE-AS1 (interacts with) SLC12A5-AS1","false","interacts with","PCOLCE-AS1 (interacts with) SLC12A5-AS1"
"interacts with","PCOLCE-AS1 (interacts with) GPR171","false","interacts with","PCOLCE-AS1 (interacts with) GPR171"
"interacts with","PCOLCE-AS1 (interacts with) OLFML2B","false","interacts with","PCOLCE-AS1 (interacts with) OLFML2B"
"interacts with","PCOLCE-AS1 (interacts with) LINC01583","false","interacts with","PCOLCE-AS1 (interacts with) LINC01583"
"interacts with","PCOLCE-AS1 (interacts with) RTL3","false","interacts with","PCOLCE-AS1 (interacts with) RTL3"
"interacts with","PCOLCE-AS1 (interacts with) CTHRC1","false","interacts with","PCOLCE-AS1 (interacts with) CTHRC1"
"interacts with","PCOLCE-AS1 (interacts with) APOBR","false","interacts with","PCOLCE-AS1 (interacts with) APOBR"
"interacts with","PCOLCE-AS1 (interacts with) IL21R","false","interacts with","PCOLCE-AS1 (interacts with) IL21R"
"interacts with","PCOLCE-AS1 (interacts with) HECW2-AS1","false","interacts with","PCOLCE-AS1 (interacts with) HECW2-AS1"
"interacts with","PCOLCE-AS1 (interacts with) SMCO2","false","interacts with","PCOLCE-AS1 (interacts with) SMCO2"
"interacts with","PCOLCE-AS1 (interacts with) IL12RB1","false","interacts with","PCOLCE-AS1 (interacts with) IL12RB1"
"interacts with","PCOLCE-AS1 (interacts with) LOC105370924","false","interacts with","PCOLCE-AS1 (interacts with) LOC105370924"
"interacts with","PCOLCE-AS1 (interacts with) SDS","false","interacts with","PCOLCE-AS1 (interacts with) SDS"
"interacts with","PCOLCE-AS1 (interacts with) ARL4C","false","interacts with","PCOLCE-AS1 (interacts with) ARL4C"
"interacts with","PCOLCE-AS1 (interacts with) SLAMF8","false","interacts with","PCOLCE-AS1 (interacts with) SLAMF8"
"interacts with","PCOLCE-AS1 (interacts with) IL1R2","false","interacts with","PCOLCE-AS1 (interacts with) IL1R2"
"interacts with","PCOLCE-AS1 (interacts with) TYMP","false","interacts with","PCOLCE-AS1 (interacts with) TYMP"
"interacts with","PCOLCE-AS1 (interacts with) ANPEP","false","interacts with","PCOLCE-AS1 (interacts with) ANPEP"
"interacts with","PCOLCE-AS1 (interacts with) RFX8","false","interacts with","PCOLCE-AS1 (interacts with) RFX8"
"interacts with","PCOLCE-AS1 (interacts with) PCOLCE","false","interacts with","PCOLCE-AS1 (interacts with) PCOLCE"
"interacts with","PCOLCE-AS1 (interacts with) PLAUR","false","interacts with","PCOLCE-AS1 (interacts with) PLAUR"
"interacts with","PCOLCE-AS1 (interacts with) LINC01605","false","interacts with","PCOLCE-AS1 (interacts with) LINC01605"
"interacts with","PCOLCE-AS1 (interacts with) ATP6V0D2","false","interacts with","PCOLCE-AS1 (interacts with) ATP6V0D2"
"interacts with","PCOLCE-AS1 (interacts with) LINC01943","false","interacts with","PCOLCE-AS1 (interacts with) LINC01943"
"interacts with","PCOLCE-AS1 (interacts with) LINC01615","false","interacts with","PCOLCE-AS1 (interacts with) LINC01615"
"interacts with","PCOLCE-AS1 (interacts with) CLDN14-AS1","false","interacts with","PCOLCE-AS1 (interacts with) CLDN14-AS1"
"interacts with","PCOLCE-AS1 (interacts with) LRRC15","false","interacts with","PCOLCE-AS1 (interacts with) LRRC15"
"interacts with","PCOLCE-AS1 (interacts with) BCL2A1","false","interacts with","PCOLCE-AS1 (interacts with) BCL2A1"
"interacts with","PCOLCE-AS1 (interacts with) IL7R","false","interacts with","PCOLCE-AS1 (interacts with) IL7R"
"interacts with","PCOLCE-AS1 (interacts with) ADAMTS9-AS1","false","interacts with","PCOLCE-AS1 (interacts with) ADAMTS9-AS1"
"interacts with","PCOLCE-AS1 (interacts with) LOC105373581","false","interacts with","PCOLCE-AS1 (interacts with) LOC105373581"
"interacts with","PCOLCE-AS1 (interacts with) ZFHX4","false","interacts with","PCOLCE-AS1 (interacts with) ZFHX4"
"interacts with","PCOLCE-AS1 (interacts with) OSCAR","false","interacts with","PCOLCE-AS1 (interacts with) OSCAR"
"interacts with","PCOLCE-AS1 (interacts with) LINC02328","false","interacts with","PCOLCE-AS1 (interacts with) LINC02328"
"interacts with","PCOLCE-AS1 (interacts with) ITGAX","false","interacts with","PCOLCE-AS1 (interacts with) ITGAX"
"interacts with","PCOLCE-AS1 (interacts with) ELAVL3","false","interacts with","PCOLCE-AS1 (interacts with) ELAVL3"
"interacts with","PCOLCE-AS1 (interacts with) RUNX2","false","interacts with","PCOLCE-AS1 (interacts with) RUNX2"
"interacts with","PCOLCE-AS1 (interacts with) SLC12A8","false","interacts with","PCOLCE-AS1 (interacts with) SLC12A8"
"interacts with","ORC1 (interacts with) SKA1","false","interacts with","ORC1 (interacts with) SKA1"
"interacts with","ORC1 (interacts with) PNPLA3","false","interacts with","ORC1 (interacts with) PNPLA3"
"interacts with","RELT (interacts with) CDKN3","false","interacts with","RELT (interacts with) CDKN3"
"interacts with","RELT (interacts with) ADORA2B","false","interacts with","RELT (interacts with) ADORA2B"
"interacts with","RELT (interacts with) GGH","false","interacts with","RELT (interacts with) GGH"
"interacts with","RELT (interacts with) ZFHX4-AS1","false","interacts with","RELT (interacts with) ZFHX4-AS1"
"interacts with","RELT (interacts with) MTFR2","false","interacts with","RELT (interacts with) MTFR2"
"interacts with","RELT (interacts with) CA2","false","interacts with","RELT (interacts with) CA2"
"interacts with","RELT (interacts with) BIRC5","false","interacts with","RELT (interacts with) BIRC5"
"interacts with","RELT (interacts with) MAD2L1","false","interacts with","RELT (interacts with) MAD2L1"
"interacts with","RELT (interacts with) LOC105371275","false","interacts with","RELT (interacts with) LOC105371275"
"interacts with","RELT (interacts with) ATP6V0D2","false","interacts with","RELT (interacts with) ATP6V0D2"
"interacts with","RELT (interacts with) LINC01943","false","interacts with","RELT (interacts with) LINC01943"
"interacts with","RELT (interacts with) PIF1","false","interacts with","RELT (interacts with) PIF1"
"interacts with","RELT (interacts with) LOC105377508","false","interacts with","RELT (interacts with) LOC105377508"
"interacts with","RELT (interacts with) CDT1","false","interacts with","RELT (interacts with) CDT1"
"interacts with","RELT (interacts with) LEFTY2","false","interacts with","RELT (interacts with) LEFTY2"
"interacts with","RELT (interacts with) H3C3","false","interacts with","RELT (interacts with) H3C3"
"interacts with","RELT (interacts with) BMAL2-AS1","false","interacts with","RELT (interacts with) BMAL2-AS1"
"interacts with","RELT (interacts with) CDC25A","false","interacts with","RELT (interacts with) CDC25A"
"interacts with","RELT (interacts with) KIF18A","false","interacts with","RELT (interacts with) KIF18A"
"interacts with","RELT (interacts with) CRNDE","false","interacts with","RELT (interacts with) CRNDE"
"interacts with","RELT (interacts with) WSCD2","false","interacts with","RELT (interacts with) WSCD2"
"interacts with","RELT (interacts with) CCNB1","false","interacts with","RELT (interacts with) CCNB1"
"interacts with","RELT (interacts with) COL11A1","false","interacts with","RELT (interacts with) COL11A1"
"interacts with","RELT (interacts with) KIF2C","false","interacts with","RELT (interacts with) KIF2C"
"interacts with","RELT (interacts with) ASB5","false","interacts with","RELT (interacts with) ASB5"
"interacts with","RELT (interacts with) PDE8B","false","interacts with","RELT (interacts with) PDE8B"
"interacts with","RELT (interacts with) ISL2","false","interacts with","RELT (interacts with) ISL2"
"interacts with","RELT (interacts with) EZR","false","interacts with","RELT (interacts with) EZR"
"interacts with","RELT (interacts with) AURKB","false","interacts with","RELT (interacts with) AURKB"
"interacts with","RELT (interacts with) MGC12916","false","interacts with","RELT (interacts with) MGC12916"
"interacts with","RELT (interacts with) PCLAF","false","interacts with","RELT (interacts with) PCLAF"
"interacts with","RELT (interacts with) DLGAP5","false","interacts with","RELT (interacts with) DLGAP5"
"interacts with","RELT (interacts with) LINC00595","false","interacts with","RELT (interacts with) LINC00595"
"interacts with","RELT (interacts with) PHF24","false","interacts with","RELT (interacts with) PHF24"
"interacts with","RELT (interacts with) TACR2","false","interacts with","RELT (interacts with) TACR2"
"interacts with","RELT (interacts with) KCNK13","false","interacts with","RELT (interacts with) KCNK13"
"interacts with","RELT (interacts with) CDCA5","false","interacts with","RELT (interacts with) CDCA5"
"interacts with","RELT (interacts with) RRM2","false","interacts with","RELT (interacts with) RRM2"
"interacts with","RELT (interacts with) EXO1","false","interacts with","RELT (interacts with) EXO1"
"interacts with","RELT (interacts with) EPO","false","interacts with","RELT (interacts with) EPO"
"interacts with","RELT (interacts with) FOXL1","false","interacts with","RELT (interacts with) FOXL1"
"interacts with","RELT (interacts with) E2F7","false","interacts with","RELT (interacts with) E2F7"
"interacts with","RELT (interacts with) ADCY5","false","interacts with","RELT (interacts with) ADCY5"
"interacts with","RELT (interacts with) TREM1","false","interacts with","RELT (interacts with) TREM1"
"interacts with","RELT (interacts with) FOXM1","false","interacts with","RELT (interacts with) FOXM1"
"interacts with","RELT (interacts with) FOXD1","false","interacts with","RELT (interacts with) FOXD1"
"interacts with","RELT (interacts with) ADAMTS19","false","interacts with","RELT (interacts with) ADAMTS19"
"interacts with","RELT (interacts with) DLX1","false","interacts with","RELT (interacts with) DLX1"
"interacts with","RELT (interacts with) SLURP2","false","interacts with","RELT (interacts with) SLURP2"
"interacts with","RELT (interacts with) ULBP1","false","interacts with","RELT (interacts with) ULBP1"
"interacts with","RELT (interacts with) BMAL2","false","interacts with","RELT (interacts with) BMAL2"
"interacts with","RELT (interacts with) PLEK2","false","interacts with","RELT (interacts with) PLEK2"
"interacts with","RELT (interacts with) RUNX3","false","interacts with","RELT (interacts with) RUNX3"
"interacts with","RELT (interacts with) ULBP2","false","interacts with","RELT (interacts with) ULBP2"
"interacts with","RELT (interacts with) LOC102723654","false","interacts with","RELT (interacts with) LOC102723654"
