"interaction","name","selected","shared interaction","shared name"
"interacts with","ADORA2B (interacts with) POC1A","false","interacts with","ADORA2B (interacts with) POC1A"
"interacts with","ADORA2B (interacts with) GARNL3","false","interacts with","ADORA2B (interacts with) GARNL3"
"interacts with","ADORA2B (interacts with) SLC20A1","false","interacts with","ADORA2B (interacts with) SLC20A1"
"interacts with","ADORA2B (interacts with) LINC01943","false","interacts with","ADORA2B (interacts with) LINC01943"
"interacts with","ADORA2B (interacts with) EPO","false","interacts with","ADORA2B (interacts with) EPO"
"interacts with","ADORA2B (interacts with) ZIC4","false","interacts with","ADORA2B (interacts with) ZIC4"
"interacts with","ADORA2B (interacts with) SP140L","false","interacts with","ADORA2B (interacts with) SP140L"
"interacts with","ADORA2B (interacts with) UBALD2","false","interacts with","ADORA2B (interacts with) UBALD2"
"interacts with","ADORA2B (interacts with) INS-IGF2","false","interacts with","ADORA2B (interacts with) INS-IGF2"
"interacts with","ADORA2B (interacts with) NDRG2","false","interacts with","ADORA2B (interacts with) NDRG2"
"interacts with","ADORA2B (interacts with) IRAK1","false","interacts with","ADORA2B (interacts with) IRAK1"
"interacts with","ADORA2B (interacts with) IGF2","false","interacts with","ADORA2B (interacts with) IGF2"
"interacts with","ADORA2B (interacts with) SUV39H1","false","interacts with","ADORA2B (interacts with) SUV39H1"
"interacts with","ADORA2B (interacts with) CLDN14","false","interacts with","ADORA2B (interacts with) CLDN14"
"interacts with","ADORA2B (interacts with) RUNX3-AS1","false","interacts with","ADORA2B (interacts with) RUNX3-AS1"
"interacts with","ADORA2B (interacts with) STC2","false","interacts with","ADORA2B (interacts with) STC2"
"interacts with","ADORA2B (interacts with) CD58","false","interacts with","ADORA2B (interacts with) CD58"
"interacts with","ADORA2B (interacts with) SPHK1","false","interacts with","ADORA2B (interacts with) SPHK1"
"interacts with","ADORA2B (interacts with) ULBP2","false","interacts with","ADORA2B (interacts with) ULBP2"
"interacts with","ADORA2B (interacts with) CYTOR","false","interacts with","ADORA2B (interacts with) CYTOR"
"interacts with","ADORA2B (interacts with) ZIC1","false","interacts with","ADORA2B (interacts with) ZIC1"
"interacts with","ADORA2B (interacts with) MIR4435-2HG","false","interacts with","ADORA2B (interacts with) MIR4435-2HG"
"interacts with","ADORA2B (interacts with) CHRDL1","false","interacts with","ADORA2B (interacts with) CHRDL1"
"interacts with","ADORA2B (interacts with) ST8SIA6","false","interacts with","ADORA2B (interacts with) ST8SIA6"
"interacts with","ADORA2B (interacts with) NEURL1","false","interacts with","ADORA2B (interacts with) NEURL1"
"interacts with","ADORA2B (interacts with) CCRL2","false","interacts with","ADORA2B (interacts with) CCRL2"
"interacts with","ADORA2B (interacts with) TREM1","false","interacts with","ADORA2B (interacts with) TREM1"
"interacts with","ADORA2B (interacts with) TUBA1C","false","interacts with","ADORA2B (interacts with) TUBA1C"
"interacts with","ADORA2B (interacts with) ANXA2R","false","interacts with","ADORA2B (interacts with) ANXA2R"
"interacts with","ADORA2B (interacts with) HOXA11","false","interacts with","ADORA2B (interacts with) HOXA11"
"interacts with","ADORA2B (interacts with) EN1","false","interacts with","ADORA2B (interacts with) EN1"
"interacts with","ADORA2B (interacts with) CTSZ","false","interacts with","ADORA2B (interacts with) CTSZ"
"interacts with","ADORA2B (interacts with) PELATON","false","interacts with","ADORA2B (interacts with) PELATON"
"interacts with","ADORA2B (interacts with) ARSJ","false","interacts with","ADORA2B (interacts with) ARSJ"
"interacts with","ADORA2B (interacts with) RUNX3","false","interacts with","ADORA2B (interacts with) RUNX3"
"interacts with","ADORA2B (interacts with) CA2","false","interacts with","ADORA2B (interacts with) CA2"
"interacts with","ADORA2B (interacts with) RBL1","false","interacts with","ADORA2B (interacts with) RBL1"
"interacts with","ADORA2B (interacts with) CCDC171","false","interacts with","ADORA2B (interacts with) CCDC171"
"interacts with","ADORA2B (interacts with) RELT","false","interacts with","ADORA2B (interacts with) RELT"
"interacts with","ADORA2B (interacts with) NKD1","false","interacts with","ADORA2B (interacts with) NKD1"
"interacts with","ADORA2B (interacts with) GALNT9","false","interacts with","ADORA2B (interacts with) GALNT9"
"interacts with","ADORA2B (interacts with) JAKMIP3","false","interacts with","ADORA2B (interacts with) JAKMIP3"
"interacts with","ADORA2B (interacts with) FLRT2-AS1","false","interacts with","ADORA2B (interacts with) FLRT2-AS1"
"interacts with","ADORA2B (interacts with) LRR1","false","interacts with","ADORA2B (interacts with) LRR1"
"interacts with","ADORA2B (interacts with) IRS4","false","interacts with","ADORA2B (interacts with) IRS4"
"interacts with","ADORA2B (interacts with) ZSCAN31","false","interacts with","ADORA2B (interacts with) ZSCAN31"
"interacts with","ADORA2B (interacts with) HIVEP3","false","interacts with","ADORA2B (interacts with) HIVEP3"
"interacts with","ADORA2B (interacts with) WDHD1","false","interacts with","ADORA2B (interacts with) WDHD1"
"interacts with","ADORA2B (interacts with) CEP126","false","interacts with","ADORA2B (interacts with) CEP126"
"interacts with","ADORA2B (interacts with) UCK2","false","interacts with","ADORA2B (interacts with) UCK2"
"interacts with","ADORA2B (interacts with) PPIF","false","interacts with","ADORA2B (interacts with) PPIF"
"interacts with","ADORA2B (interacts with) ANKRD9","false","interacts with","ADORA2B (interacts with) ANKRD9"
"interacts with","SFRP1 (interacts with) SALL1","false","interacts with","SFRP1 (interacts with) SALL1"
"interacts with","SALL1 (interacts with) SCN7A","false","interacts with","SALL1 (interacts with) SCN7A"
"interacts with","SALL1 (interacts with) MYT1","false","interacts with","SALL1 (interacts with) MYT1"
"interacts with","FOSL1 (interacts with) SDS","false","interacts with","FOSL1 (interacts with) SDS"
"interacts with","FOSL1 (interacts with) LOC101927344","false","interacts with","FOSL1 (interacts with) LOC101927344"
"interacts with","FOSL1 (interacts with) LINC01615","false","interacts with","FOSL1 (interacts with) LINC01615"
"interacts with","FOSL1 (interacts with) PKD2L1","false","interacts with","FOSL1 (interacts with) PKD2L1"
"interacts with","FOSL1 (interacts with) SLC9A7","false","interacts with","FOSL1 (interacts with) SLC9A7"
"interacts with","FOSL1 (interacts with) FOXL1","false","interacts with","FOSL1 (interacts with) FOXL1"
"interacts with","FOSL1 (interacts with) RFX8","false","interacts with","FOSL1 (interacts with) RFX8"
"interacts with","FOSL1 (interacts with) MATK","false","interacts with","FOSL1 (interacts with) MATK"
"interacts with","FOSL1 (interacts with) RTL3","false","interacts with","FOSL1 (interacts with) RTL3"
"interacts with","FOSL1 (interacts with) CTSD","false","interacts with","FOSL1 (interacts with) CTSD"
"interacts with","FOSL1 (interacts with) GPR84","false","interacts with","FOSL1 (interacts with) GPR84"
"interacts with","FOSL1 (interacts with) FMNL1","false","interacts with","FOSL1 (interacts with) FMNL1"
"interacts with","FOSL1 (interacts with) PODNL1","false","interacts with","FOSL1 (interacts with) PODNL1"
"interacts with","FOSL1 (interacts with) IL1B","false","interacts with","FOSL1 (interacts with) IL1B"
"interacts with","FOSL1 (interacts with) CXCL16","false","interacts with","FOSL1 (interacts with) CXCL16"
"interacts with","FOSL1 (interacts with) UCP2","false","interacts with","FOSL1 (interacts with) UCP2"
"interacts with","FOSL1 (interacts with) VCAM1","false","interacts with","FOSL1 (interacts with) VCAM1"
"interacts with","FOSL1 (interacts with) HK3","false","interacts with","FOSL1 (interacts with) HK3"
"interacts with","FOSL1 (interacts with) TREM2","false","interacts with","FOSL1 (interacts with) TREM2"
"interacts with","FOSL1 (interacts with) GAREM2","false","interacts with","FOSL1 (interacts with) GAREM2"
"interacts with","FOSL1 (interacts with) KCNN4","false","interacts with","FOSL1 (interacts with) KCNN4"
"interacts with","FOSL1 (interacts with) RUNX2","false","interacts with","FOSL1 (interacts with) RUNX2"
"interacts with","FOSL1 (interacts with) CLDN14","false","interacts with","FOSL1 (interacts with) CLDN14"
"interacts with","FOSL1 (interacts with) LINC01943","false","interacts with","FOSL1 (interacts with) LINC01943"
"interacts with","FOSL1 (interacts with) LOC105373581","false","interacts with","FOSL1 (interacts with) LOC105373581"
"interacts with","FOSL1 (interacts with) EPHB1","false","interacts with","FOSL1 (interacts with) EPHB1"
"interacts with","FOSL1 (interacts with) ECM1","false","interacts with","FOSL1 (interacts with) ECM1"
"interacts with","FOSL1 (interacts with) SMCO2","false","interacts with","FOSL1 (interacts with) SMCO2"
"interacts with","FOSL1 (interacts with) SLC11A1","false","interacts with","FOSL1 (interacts with) SLC11A1"
"interacts with","FOSL1 (interacts with) RUNX3","false","interacts with","FOSL1 (interacts with) RUNX3"
"interacts with","FOSL1 (interacts with) CD300A","false","interacts with","FOSL1 (interacts with) CD300A"
"interacts with","FOSL1 (interacts with) LIPC","false","interacts with","FOSL1 (interacts with) LIPC"
"interacts with","FOSL1 (interacts with) IL21R","false","interacts with","FOSL1 (interacts with) IL21R"
"interacts with","FOSL1 (interacts with) CCDC171","false","interacts with","FOSL1 (interacts with) CCDC171"
"interacts with","FOSL1 (interacts with) SUCNR1","false","interacts with","FOSL1 (interacts with) SUCNR1"
"interacts with","FOSL1 (interacts with) AIG1","false","interacts with","FOSL1 (interacts with) AIG1"
"interacts with","FOSL1 (interacts with) SLC7A7","false","interacts with","FOSL1 (interacts with) SLC7A7"
"interacts with","FOSL1 (interacts with) OSCAR","false","interacts with","FOSL1 (interacts with) OSCAR"
"interacts with","FOSL1 (interacts with) COL10A1","false","interacts with","FOSL1 (interacts with) COL10A1"
"interacts with","FOSL1 (interacts with) SLC6A7","false","interacts with","FOSL1 (interacts with) SLC6A7"
"interacts with","FOSL1 (interacts with) LSP1","false","interacts with","FOSL1 (interacts with) LSP1"
"interacts with","FOSL1 (interacts with) NFAM1","false","interacts with","FOSL1 (interacts with) NFAM1"
"interacts with","FOSL1 (interacts with) NCF2","false","interacts with","FOSL1 (interacts with) NCF2"
"interacts with","FOSL1 (interacts with) SOCAR","false","interacts with","FOSL1 (interacts with) SOCAR"
"interacts with","FOSL1 (interacts with) CD180","false","interacts with","FOSL1 (interacts with) CD180"
"interacts with","FOSL1 (interacts with) SPHK1","false","interacts with","FOSL1 (interacts with) SPHK1"
"interacts with","FOSL1 (interacts with) MYCL","false","interacts with","FOSL1 (interacts with) MYCL"
"interacts with","FOSL1 (interacts with) CHRDL1","false","interacts with","FOSL1 (interacts with) CHRDL1"
"interacts with","FOSL1 (interacts with) SUGCT","false","interacts with","FOSL1 (interacts with) SUGCT"
"interacts with","FOSL1 (interacts with) LINC01426","false","interacts with","FOSL1 (interacts with) LINC01426"
"interacts with","FOSL1 (interacts with) STEAP3","false","interacts with","FOSL1 (interacts with) STEAP3"
"interacts with","FOSL1 (interacts with) S100A3","false","interacts with","FOSL1 (interacts with) S100A3"
"interacts with","FOSL1 (interacts with) COL8A1","false","interacts with","FOSL1 (interacts with) COL8A1"
"interacts with","FOSL1 (interacts with) NRXN1","false","interacts with","FOSL1 (interacts with) NRXN1"
"interacts with","FOSL1 (interacts with) HOXB7","false","interacts with","FOSL1 (interacts with) HOXB7"
"interacts with","FOSL1 (interacts with) OSBPL3","false","interacts with","FOSL1 (interacts with) OSBPL3"
"interacts with","FOSL1 (interacts with) ITGB2","false","interacts with","FOSL1 (interacts with) ITGB2"
"interacts with","FOSL1 (interacts with) GPR176","false","interacts with","FOSL1 (interacts with) GPR176"
"interacts with","FOSL1 (interacts with) LOC105378305","false","interacts with","FOSL1 (interacts with) LOC105378305"
"interacts with","FOSL1 (interacts with) KLHL6","false","interacts with","FOSL1 (interacts with) KLHL6"
"interacts with","FOSL1 (interacts with) ANXA2R","false","interacts with","FOSL1 (interacts with) ANXA2R"
"interacts with","FOSL1 (interacts with) PRKCD","false","interacts with","FOSL1 (interacts with) PRKCD"
"interacts with","FOSL1 (interacts with) HTATIP2","false","interacts with","FOSL1 (interacts with) HTATIP2"
"interacts with","FOSL1 (interacts with) PELATON","false","interacts with","FOSL1 (interacts with) PELATON"
"interacts with","FOSL1 (interacts with) FBP1","false","interacts with","FOSL1 (interacts with) FBP1"
"interacts with","FOSL1 (interacts with) FMNL1-DT","false","interacts with","FOSL1 (interacts with) FMNL1-DT"
"interacts with","FOSL1 (interacts with) SIGLEC7","false","interacts with","FOSL1 (interacts with) SIGLEC7"
"interacts with","FOSL1 (interacts with) LRRC15","false","interacts with","FOSL1 (interacts with) LRRC15"
"interacts with","FOSL1 (interacts with) UNC93B1","false","interacts with","FOSL1 (interacts with) UNC93B1"
"interacts with","FOSL1 (interacts with) ST14","false","interacts with","FOSL1 (interacts with) ST14"
"interacts with","FOSL1 (interacts with) ARK2C","false","interacts with","FOSL1 (interacts with) ARK2C"
"interacts with","FOSL1 (interacts with) GALNT6","false","interacts with","FOSL1 (interacts with) GALNT6"
"interacts with","FOSL1 (interacts with) NECTIN4","false","interacts with","FOSL1 (interacts with) NECTIN4"
"interacts with","FOSL1 (interacts with) MSR1","false","interacts with","FOSL1 (interacts with) MSR1"
"interacts with","FOSL1 (interacts with) SIGLEC9","false","interacts with","FOSL1 (interacts with) SIGLEC9"
"interacts with","FOSL1 (interacts with) SLC31A2","false","interacts with","FOSL1 (interacts with) SLC31A2"
"interacts with","FOSL1 (interacts with) SDC1","false","interacts with","FOSL1 (interacts with) SDC1"
"interacts with","FOSL1 (interacts with) PLAUR","false","interacts with","FOSL1 (interacts with) PLAUR"
"interacts with","FOSL1 (interacts with) CACNA2D4","false","interacts with","FOSL1 (interacts with) CACNA2D4"
"interacts with","FOSL1 (interacts with) LOC105377123","false","interacts with","FOSL1 (interacts with) LOC105377123"
"interacts with","FOSL1 (interacts with) LOC105376369","false","interacts with","FOSL1 (interacts with) LOC105376369"
"interacts with","FOSL1 (interacts with) PHLDA2","false","interacts with","FOSL1 (interacts with) PHLDA2"
"interacts with","FOSL1 (interacts with) S100A9","false","interacts with","FOSL1 (interacts with) S100A9"
"interacts with","FOSL1 (interacts with) EXOC3L4","false","interacts with","FOSL1 (interacts with) EXOC3L4"
"interacts with","PPP1R13L (interacts with) EDIL3-DT","false","interacts with","PPP1R13L (interacts with) EDIL3-DT"
"interacts with","TBX15 (interacts with) DDN","false","interacts with","TBX15 (interacts with) DDN"
"interacts with","TBX15 (interacts with) FHAD1-AS1","false","interacts with","TBX15 (interacts with) FHAD1-AS1"
"interacts with","TBX15 (interacts with) LOC105369965","false","interacts with","TBX15 (interacts with) LOC105369965"
"interacts with","TBX15 (interacts with) CFAP210","false","interacts with","TBX15 (interacts with) CFAP210"
"interacts with","DDN (interacts with) CA3","false","interacts with","DDN (interacts with) CA3"
"interacts with","DDN (interacts with) MDH1B","false","interacts with","DDN (interacts with) MDH1B"
"interacts with","DDN (interacts with) ASIC5","false","interacts with","DDN (interacts with) ASIC5"
"interacts with","MIR100HG (interacts with) APOBEC3B","false","interacts with","MIR100HG (interacts with) APOBEC3B"
"interacts with","MIR100HG (interacts with) HIGD1B","false","interacts with","MIR100HG (interacts with) HIGD1B"
"interacts with","MIR100HG (interacts with) FTX","false","interacts with","MIR100HG (interacts with) FTX"
"interacts with","MIR100HG (interacts with) BCAR3","false","interacts with","MIR100HG (interacts with) BCAR3"
"interacts with","MIR100HG (interacts with) TIMELESS","false","interacts with","MIR100HG (interacts with) TIMELESS"
"interacts with","MIR100HG (interacts with) DNMT1","false","interacts with","MIR100HG (interacts with) DNMT1"
"interacts with","MIR100HG (interacts with) IQGAP3","false","interacts with","MIR100HG (interacts with) IQGAP3"
"interacts with","MIR100HG (interacts with) HMMR-AS1","false","interacts with","MIR100HG (interacts with) HMMR-AS1"
"interacts with","MIR100HG (interacts with) CHAF1B","false","interacts with","MIR100HG (interacts with) CHAF1B"
"interacts with","MIR100HG (interacts with) LOC105374986","false","interacts with","MIR100HG (interacts with) LOC105374986"
"interacts with","MIR100HG (interacts with) ANKEF1","false","interacts with","MIR100HG (interacts with) ANKEF1"
"interacts with","MIR100HG (interacts with) CHAF1A","false","interacts with","MIR100HG (interacts with) CHAF1A"
"interacts with","MIR100HG (interacts with) LINC01232","false","interacts with","MIR100HG (interacts with) LINC01232"
"interacts with","MIR100HG (interacts with) MCM5","false","interacts with","MIR100HG (interacts with) MCM5"
"interacts with","MIR100HG (interacts with) XYLB","false","interacts with","MIR100HG (interacts with) XYLB"
"interacts with","MIR100HG (interacts with) DRAXIN","false","interacts with","MIR100HG (interacts with) DRAXIN"
"interacts with","MIR100HG (interacts with) TMEM201","false","interacts with","MIR100HG (interacts with) TMEM201"
"interacts with","MIR100HG (interacts with) CACNG5","false","interacts with","MIR100HG (interacts with) CACNG5"
"interacts with","MIR100HG (interacts with) BCL2L11","false","interacts with","MIR100HG (interacts with) BCL2L11"
"interacts with","MIR100HG (interacts with) FANCD2OS","false","interacts with","MIR100HG (interacts with) FANCD2OS"
"interacts with","MIR100HG (interacts with) PTEN","false","interacts with","MIR100HG (interacts with) PTEN"
"interacts with","MIR100HG (interacts with) SOX2","false","interacts with","MIR100HG (interacts with) SOX2"
"interacts with","APOBEC3B (interacts with) OAS3","false","interacts with","APOBEC3B (interacts with) OAS3"
"interacts with","GLYATL1 (interacts with) WDR88","false","interacts with","GLYATL1 (interacts with) WDR88"
"interacts with","GLYATL1 (interacts with) PITX1","false","interacts with","GLYATL1 (interacts with) PITX1"
"interacts with","STK17B (interacts with) DRD2","false","interacts with","STK17B (interacts with) DRD2"
"interacts with","STK17B (interacts with) SLC9A7","false","interacts with","STK17B (interacts with) SLC9A7"
"interacts with","SAPCD2 (interacts with) GINS3","false","interacts with","SAPCD2 (interacts with) GINS3"
"interacts with","RANBP1 (interacts with) ZNF503","false","interacts with","RANBP1 (interacts with) ZNF503"
"interacts with","RANBP1 (interacts with) KY","false","interacts with","RANBP1 (interacts with) KY"
"interacts with","RANBP1 (interacts with) NXT2","false","interacts with","RANBP1 (interacts with) NXT2"
"interacts with","RANBP1 (interacts with) JAKMIP3","false","interacts with","RANBP1 (interacts with) JAKMIP3"
"interacts with","RANBP1 (interacts with) CIAO2A","false","interacts with","RANBP1 (interacts with) CIAO2A"
"interacts with","RANBP1 (interacts with) MGC12916","false","interacts with","RANBP1 (interacts with) MGC12916"
"interacts with","RANBP1 (interacts with) LOC105376266","false","interacts with","RANBP1 (interacts with) LOC105376266"
"interacts with","RANBP1 (interacts with) HJURP","false","interacts with","RANBP1 (interacts with) HJURP"
"interacts with","RANBP1 (interacts with) WDHD1","false","interacts with","RANBP1 (interacts with) WDHD1"
"interacts with","RANBP1 (interacts with) TIPIN","false","interacts with","RANBP1 (interacts with) TIPIN"
"interacts with","RANBP1 (interacts with) PLK4","false","interacts with","RANBP1 (interacts with) PLK4"
"interacts with","RANBP1 (interacts with) SH2D4A","false","interacts with","RANBP1 (interacts with) SH2D4A"
"interacts with","RANBP1 (interacts with) TICRR","false","interacts with","RANBP1 (interacts with) TICRR"
"interacts with","RANBP1 (interacts with) STC2","false","interacts with","RANBP1 (interacts with) STC2"
"interacts with","RANBP1 (interacts with) CDC45","false","interacts with","RANBP1 (interacts with) CDC45"
"interacts with","RANBP1 (interacts with) UCK2","false","interacts with","RANBP1 (interacts with) UCK2"
"interacts with","RANBP1 (interacts with) PPIF","false","interacts with","RANBP1 (interacts with) PPIF"
"interacts with","RANBP1 (interacts with) RAD51","false","interacts with","RANBP1 (interacts with) RAD51"
"interacts with","RANBP1 (interacts with) NT5DC2","false","interacts with","RANBP1 (interacts with) NT5DC2"
"interacts with","RANBP1 (interacts with) EXO1","false","interacts with","RANBP1 (interacts with) EXO1"
"interacts with","RANBP1 (interacts with) C9orf40","false","interacts with","RANBP1 (interacts with) C9orf40"
"interacts with","RANBP1 (interacts with) MTFP1","false","interacts with","RANBP1 (interacts with) MTFP1"
"interacts with","RANBP1 (interacts with) PBLD","false","interacts with","RANBP1 (interacts with) PBLD"
"interacts with","RANBP1 (interacts with) PDK1","false","interacts with","RANBP1 (interacts with) PDK1"
"interacts with","RANBP1 (interacts with) MAD2L2","false","interacts with","RANBP1 (interacts with) MAD2L2"
"interacts with","RANBP1 (interacts with) MMP12","false","interacts with","RANBP1 (interacts with) MMP12"
"interacts with","RANBP1 (interacts with) ANO1","false","interacts with","RANBP1 (interacts with) ANO1"
"interacts with","RANBP1 (interacts with) KIF11","false","interacts with","RANBP1 (interacts with) KIF11"
"interacts with","RANBP1 (interacts with) RRM2","false","interacts with","RANBP1 (interacts with) RRM2"
"interacts with","RANBP1 (interacts with) CCNA2","false","interacts with","RANBP1 (interacts with) CCNA2"
"interacts with","RANBP1 (interacts with) AKR1C3","false","interacts with","RANBP1 (interacts with) AKR1C3"
"interacts with","RANBP1 (interacts with) PCLAF","false","interacts with","RANBP1 (interacts with) PCLAF"
"interacts with","RANBP1 (interacts with) KIF23","false","interacts with","RANBP1 (interacts with) KIF23"
"interacts with","RANBP1 (interacts with) MIR3658","false","interacts with","RANBP1 (interacts with) MIR3658"
"interacts with","RANBP1 (interacts with) FANCB","false","interacts with","RANBP1 (interacts with) FANCB"
"interacts with","RANBP1 (interacts with) ZFP2","false","interacts with","RANBP1 (interacts with) ZFP2"
"interacts with","RANBP1 (interacts with) RELT","false","interacts with","RANBP1 (interacts with) RELT"
"interacts with","RANBP1 (interacts with) PIMREG","false","interacts with","RANBP1 (interacts with) PIMREG"
"interacts with","RANBP1 (interacts with) LDHA","false","interacts with","RANBP1 (interacts with) LDHA"
"interacts with","RANBP1 (interacts with) MEIS1-AS2","false","interacts with","RANBP1 (interacts with) MEIS1-AS2"
"interacts with","RANBP1 (interacts with) MTFR2","false","interacts with","RANBP1 (interacts with) MTFR2"
"interacts with","RANBP1 (interacts with) GGH","false","interacts with","RANBP1 (interacts with) GGH"
"interacts with","RANBP1 (interacts with) CCNB2","false","interacts with","RANBP1 (interacts with) CCNB2"
"interacts with","RANBP1 (interacts with) LRR1","false","interacts with","RANBP1 (interacts with) LRR1"
"interacts with","RANBP1 (interacts with) BRI3BP","false","interacts with","RANBP1 (interacts with) BRI3BP"
"interacts with","RANBP1 (interacts with) SHANK1","false","interacts with","RANBP1 (interacts with) SHANK1"
"interacts with","RANBP1 (interacts with) HMGB3","false","interacts with","RANBP1 (interacts with) HMGB3"
"interacts with","RANBP1 (interacts with) EIF4EBP1","false","interacts with","RANBP1 (interacts with) EIF4EBP1"
"interacts with","RANBP1 (interacts with) KIF2C","false","interacts with","RANBP1 (interacts with) KIF2C"
"interacts with","RANBP1 (interacts with) IGF2BP3","false","interacts with","RANBP1 (interacts with) IGF2BP3"
"interacts with","RANBP1 (interacts with) CDC6","false","interacts with","RANBP1 (interacts with) CDC6"
"interacts with","RANBP1 (interacts with) CEP126","false","interacts with","RANBP1 (interacts with) CEP126"
"interacts with","RANBP1 (interacts with) FANCI","false","interacts with","RANBP1 (interacts with) FANCI"
"interacts with","RANBP1 (interacts with) CENPA","false","interacts with","RANBP1 (interacts with) CENPA"
"interacts with","RANBP1 (interacts with) RERG","false","interacts with","RANBP1 (interacts with) RERG"
"interacts with","RANBP1 (interacts with) ENO1","false","interacts with","RANBP1 (interacts with) ENO1"
"interacts with","RANBP1 (interacts with) BLM","false","interacts with","RANBP1 (interacts with) BLM"
"interacts with","RANBP1 (interacts with) PARPBP","false","interacts with","RANBP1 (interacts with) PARPBP"
"interacts with","RANBP1 (interacts with) INHBE","false","interacts with","RANBP1 (interacts with) INHBE"
"interacts with","RANBP1 (interacts with) CCDC34","false","interacts with","RANBP1 (interacts with) CCDC34"
"interacts with","RANBP1 (interacts with) NDRG2","false","interacts with","RANBP1 (interacts with) NDRG2"
"interacts with","RANBP1 (interacts with) NT5DC4","false","interacts with","RANBP1 (interacts with) NT5DC4"
"interacts with","RANBP1 (interacts with) IRAK1","false","interacts with","RANBP1 (interacts with) IRAK1"
"interacts with","RANBP1 (interacts with) RAD18","false","interacts with","RANBP1 (interacts with) RAD18"
"interacts with","RANBP1 (interacts with) SLURP2","false","interacts with","RANBP1 (interacts with) SLURP2"
"interacts with","RANBP1 (interacts with) FOXD1","false","interacts with","RANBP1 (interacts with) FOXD1"
"interacts with","RANBP1 (interacts with) CDC25A","false","interacts with","RANBP1 (interacts with) CDC25A"
"interacts with","RANBP1 (interacts with) GAS2L3","false","interacts with","RANBP1 (interacts with) GAS2L3"
"interacts with","RANBP1 (interacts with) PMCH","false","interacts with","RANBP1 (interacts with) PMCH"
"interacts with","RANBP1 (interacts with) CRNDE","false","interacts with","RANBP1 (interacts with) CRNDE"
"interacts with","RANBP1 (interacts with) UHRF1","false","interacts with","RANBP1 (interacts with) UHRF1"
"interacts with","RANBP1 (interacts with) UBE2S","false","interacts with","RANBP1 (interacts with) UBE2S"
"interacts with","RANBP1 (interacts with) WSCD2","false","interacts with","RANBP1 (interacts with) WSCD2"
"interacts with","RANBP1 (interacts with) HOXA10","false","interacts with","RANBP1 (interacts with) HOXA10"
"interacts with","RANBP1 (interacts with) SGO1-AS1","false","interacts with","RANBP1 (interacts with) SGO1-AS1"
"interacts with","RANBP1 (interacts with) GMNN","false","interacts with","RANBP1 (interacts with) GMNN"
"interacts with","RANBP1 (interacts with) SVIP","false","interacts with","RANBP1 (interacts with) SVIP"
"interacts with","RANBP1 (interacts with) RANGAP1","false","interacts with","RANBP1 (interacts with) RANGAP1"
"interacts with","RANBP1 (interacts with) MAD2L1","false","interacts with","RANBP1 (interacts with) MAD2L1"
"interacts with","RANBP1 (interacts with) KIF18A","false","interacts with","RANBP1 (interacts with) KIF18A"
"interacts with","RANBP1 (interacts with) CENPM","false","interacts with","RANBP1 (interacts with) CENPM"
"interacts with","RANBP1 (interacts with) MAST4","false","interacts with","RANBP1 (interacts with) MAST4"
"interacts with","RANBP1 (interacts with) GARNL3","false","interacts with","RANBP1 (interacts with) GARNL3"
"interacts with","RANBP1 (interacts with) CCNE1","false","interacts with","RANBP1 (interacts with) CCNE1"
"interacts with","RANBP1 (interacts with) DLGAP5","false","interacts with","RANBP1 (interacts with) DLGAP5"
"interacts with","RANBP1 (interacts with) HOXA11","false","interacts with","RANBP1 (interacts with) HOXA11"
"interacts with","RANBP1 (interacts with) KCNMA1","false","interacts with","RANBP1 (interacts with) KCNMA1"
"interacts with","RANBP1 (interacts with) BIRC5","false","interacts with","RANBP1 (interacts with) BIRC5"
"interacts with","C4orf46 (interacts with) LINC03109","false","interacts with","C4orf46 (interacts with) LINC03109"
"interacts with","GINS3 (interacts with) AURKB","false","interacts with","GINS3 (interacts with) AURKB"
"interacts with","GINS3 (interacts with) SLC25A10","false","interacts with","GINS3 (interacts with) SLC25A10"
"interacts with","GINS3 (interacts with) KIF15","false","interacts with","GINS3 (interacts with) KIF15"
"interacts with","GINS3 (interacts with) H3C2","false","interacts with","GINS3 (interacts with) H3C2"
"interacts with","GINS3 (interacts with) IRX5","false","interacts with","GINS3 (interacts with) IRX5"
"interacts with","GINS3 (interacts with) BMAL2-AS1","false","interacts with","GINS3 (interacts with) BMAL2-AS1"
"interacts with","GINS3 (interacts with) CCNF","false","interacts with","GINS3 (interacts with) CCNF"
"interacts with","GINS3 (interacts with) LOC105369315","false","interacts with","GINS3 (interacts with) LOC105369315"
"interacts with","GINS3 (interacts with) ZIC2","false","interacts with","GINS3 (interacts with) ZIC2"
"interacts with","GINS3 (interacts with) TACR2","false","interacts with","GINS3 (interacts with) TACR2"
"interacts with","GINS3 (interacts with) SGO1","false","interacts with","GINS3 (interacts with) SGO1"
"interacts with","GINS3 (interacts with) RAD51","false","interacts with","GINS3 (interacts with) RAD51"
"interacts with","GINS3 (interacts with) NT5DC2","false","interacts with","GINS3 (interacts with) NT5DC2"
"interacts with","GINS3 (interacts with) SGO1-AS1","false","interacts with","GINS3 (interacts with) SGO1-AS1"
"interacts with","GINS3 (interacts with) CDKN3","false","interacts with","GINS3 (interacts with) CDKN3"
"interacts with","GINS3 (interacts with) CDC25C","false","interacts with","GINS3 (interacts with) CDC25C"
"interacts with","GINS3 (interacts with) EXO1","false","interacts with","GINS3 (interacts with) EXO1"
